filename,type,title,description,source_url,body_excerpt
United_States_Armed_Forces_-_Wikipedia_f075ee33.md,md,United States Armed Forces - Wikipedia,,https://en.wikipedia.org/wiki/United_States_Armed_Forces,"# United States Armed Forces - Wikipedia --- title: United States Armed Forces - Wikipedia author: Authority control databases National United States France BnF data Israel Other NARA Yale LUX url: https://en.wikipedia.org/wiki/United_States_Armed_Forces hostname: wikipedia.org sitename: Wikimedia Foundation, Inc. date: 2001-11-30 --- The **United States Armed Forces** are the [military forces](https://en.wikipedia.org/wiki/Military) of the [United States](https://en.wikipedia.org/wiki/United_St"
United_States_government_role_in_civil_aviation_-_Wikipedia_56879b18.md,md,United States government role in civil aviation - Wikipedia,,https://en.wikipedia.org/wiki/United_States_government_role_in_civil_aviation,"# United States government role in civil aviation - Wikipedia --- title: United States government role in civil aviation - Wikipedia author: Civil Aeronautics Board url: https://en.wikipedia.org/wiki/United_States_government_role_in_civil_aviation hostname: wikipedia.org sitename: Wikimedia Foundation, Inc. date: 2004-06-25 --- The [Air Commerce Act of 1926](https://en.wikipedia.org/wiki/Air_Commerce_Act_of_1926) created an Aeronautic Branch of the [United States Department of Commerce](https://"
Unlearning_Bias_in_Language_Models_by_Partitioning_Gradients_148b0a55.md,md,Unlearning Bias in Language Models by Partitioning Gradients,,https://aclanthology.org/2023.findings-acl.375,"# Unlearning Bias in Language Models by Partitioning Gradients --- title: Unlearning Bias in Language Models by Partitioning Gradients author: Adjust author names; Order url: https://aclanthology.org/2023.findings-acl.375 hostname: aclanthology.org sitename: aclanthology.org date: 2023-07-01 license: CC BY 4.0 --- ##### Abstract Recent research has shown that large-scale pretrained language models, specifically transformers, tend to exhibit issues relating to racism, sexism, religion bias, and t"
Updated_October_7_Semiconductor_Export_Controls_c314c235.md,md,Updated October 7 Semiconductor Export Controls,"The Biden administration has put forth three new rules that close gaps in the October 7, 2022, export controls on advanced AI chips. The goal post has not moved, although the methods of achieving the original intentions have widened significantly.",https://www.csis.org/analysis/updated-october-7-semiconductor-export-controls,"# Updated October 7 Semiconductor Export Controls --- title: Updated October 7 Semiconductor Export Controls author: Emily Benson url: https://www.csis.org/analysis/updated-october-7-semiconductor-export-controls hostname: csis.org description: The Biden administration has put forth three new rules that close gaps in the October 7, 2022, export controls on advanced AI chips. The goal post has not moved, although the methods of achieving the original intentions have widened significantly. sitenam"
Updating_the_Frontier_Safety_Framework_26f849eb.md,md,Updating the Frontier Safety Framework,Our next iteration of the FSF sets out stronger security protocols on the path to AGI,https://deepmind.google/discover/blog/updating-the-frontier-safety-framework,# Updating the Frontier Safety Framework --- title: Updating the Frontier Safety Framework url: https://deepmind.google/blog/updating-the-frontier-safety-framework/ hostname: deepmind.google description: Our next iteration of the FSF sets out stronger security protocols on the path to AGI sitename: Google DeepMind date: 2025-02-04 categories: ['Responsibility & Safety'] --- Our next iteration of the FSF sets out stronger security protocols on the path to AGI AI is a powerful tool that is helping
Vending-Bench_Testing_long-term_coherence_in_agents_Andon_Labs_fe7f5bac.md,md,Vending-Bench: Testing long-term coherence in agents | Andon Labs,"How do agents act over very long horizons? We answer this by letting agents manage a simulated vending machine business. The agents need to handle ordering, inventory management, and pricing over long context horizons to successfully make money.",https://andonlabs.com/evals/vending-bench,"# Vending-Bench: Testing long-term coherence in agents | Andon Labs --- title: Vending-Bench: Testing long-term coherence in agents | Andon Labs url: https://andonlabs.com/evals/vending-bench hostname: andonlabs.com description: How do agents act over very long horizons? We answer this by letting agents manage a simulated vending machine business. The agents need to handle ordering, inventory management, and pricing over long context horizons to successfully make money. sitename: andonlabs.com d"
Virology_Capabilities_Test_430289e6.md,md,Virology Capabilities Test,"Virology Capabilities Test (VCT), a large language model (LLM) benchmark that measures the capability to troubleshoot complex virology laboratory protocols.",https://www.virologytest.ai/,"# Virology Capabilities Test --- title: Virology Capabilities Test url: https://www.virologytest.ai/ hostname: virologytest.ai description: Virology Capabilities Test (VCT), a large language model (LLM) benchmark that measures the capability to troubleshoot complex virology laboratory protocols. sitename: virologytest.ai date: 2025-01-01 --- # Virology Capabilities Test ## Introduction We present the Virology Capabilities Test (VCT), a large language model (LLM) benchmark that measures the capab"
WebArena-x_8490816c.md,md,WebArena-x,WebArena: A suite of benchmarks for building autonomous web agents.,https://webarena.dev/,# WebArena-x --- title: WebArena-x url: https://webarena.dev/ hostname: webarena.dev description: WebArena: A suite of benchmarks for building autonomous web agents. sitename: webarena.dev date: 2024-01-01 --- Projects A suite of benchmarks for building autonomous web agents. WebArena A realistic web environment for building autonomous agents. WebArena-Infinity Continuous and scalable web agent evaluation in evolving environments. VisualWebArena Evaluating multimodal agents on realistic visual w
What_Is_DeepSeek_the_New_Chinese_OpenAI_Rival_8399055d.md,md,"What Is DeepSeek, the New Chinese OpenAI Rival?",The Chinese company causing turmoil in the American AI industry,https://time.com/7210296/chinese-ai-company-deepseek-stuns-american-ai-industry,"# What Is DeepSeek, the New Chinese OpenAI Rival? --- title: What Is DeepSeek, the New Chinese OpenAI Rival? author: Billy Perrigo; Tharin Pillay url: https://time.com/7210296/chinese-ai-company-deepseek-stuns-american-ai-industry/ hostname: time.com description: The Chinese company causing turmoil in the American AI industry sitename: Time date: 2025-01-27 categories: ['Business'] --- A new Chinese AI model, created by the Hangzhou-based startup DeepSeek, has stunned the American AI industry by"
What_do_coherence_arguments_imply_about_the_behavior_of_advanced_AI_284a99f9.md,md,What do coherence arguments imply about the behavior of advanced AI?,"There is probably a pressure to become more coherent, if you have preferences, and thus to become more goal-directed.",https://aiimpacts.org/what-do-coherence-arguments-imply-about-the-behavior-of-advanced-ai,"# What do coherence arguments imply about the behavior of advanced AI? --- title: What do coherence arguments imply about the behavior of advanced AI? url: https://aiimpacts.org/what-do-coherence-arguments-imply-about-the-behavior-of-advanced-ai/ hostname: aiimpacts.org description: There is probably a pressure to become more coherent, if you have preferences, and thus to become more goal-directed. sitename: AI Impacts date: 2021-04-08 categories: ['Agency', 'EU maximization'] tags: ['Pages'] li"
What_is_AI_alignment_510ee1d0.md,md,What is AI alignment?,This article explains key concepts that come up in the context of AI alignment.,https://aisafetyfundamentals.com/blog/what-is-ai-alignment,"# What is AI alignment? --- title: What is AI alignment? author: Adam Jones url: https://blog.bluedot.org/p/what-is-ai-alignment hostname: bluedot.org description: This article explains key concepts that come up in the context of AI alignment. sitename: BlueDot Impact date: 2024-03-01 --- This article explains key concepts that come up in the context of AI alignment. These terms are only attempts at gesturing at the underlying ideas, and the ideas are what is important. There is no strict consen"
What_is_AI_alignment_c1a9b2f0.md,md,What is AI alignment?,This article explains key concepts that come up in the context of AI alignment.,https://bluedot.org/blog/what-is-ai-alignment?utm_source=civai,"# What is AI alignment? --- title: What is AI alignment? author: Adam Jones url: https://blog.bluedot.org/p/what-is-ai-alignment hostname: bluedot.org description: This article explains key concepts that come up in the context of AI alignment. sitename: BlueDot Impact date: 2024-03-01 --- This article explains key concepts that come up in the context of AI alignment. These terms are only attempts at gesturing at the underlying ideas, and the ideas are what is important. There is no strict consen"
What_is_Constitutional_AI_c83cc433.md,md,What is Constitutional AI?,"As AI models get more powerful, we need to ensure that their behaviour continues to align with human intentions and preferences.",https://bluedot.org/blog/what-is-constitutional-ai,"# What is Constitutional AI? --- title: What is Constitutional AI? author: Sarah url: https://blog.bluedot.org/p/what-is-constitutional-ai hostname: bluedot.org description: As AI models get more powerful, we need to ensure that their behaviour continues to align with human intentions and preferences. sitename: BlueDot Impact date: 2025-04-24 --- As AI models get more powerful, we need to ensure that their behaviour continues to align with human intentions and preferences. But as they reach and "
What_is_Recursive_Reward_Modelling_b2db8f27.md,md,What is Recursive Reward Modelling?,The main approach used today to ensure AI systems behave in accordance with human preferences is Reinforcement Learning from Human Feedback (RLHF).,https://bluedot.org/blog/what-is-recursive-reward-modelling,# What is Recursive Reward Modelling? --- title: What is Recursive Reward Modelling? author: Sarah url: https://blog.bluedot.org/p/what-is-recursive-reward-modelling hostname: bluedot.org description: The main approach used today to ensure AI systems behave in accordance with human preferences is Reinforcement Learning from Human Feedback (RLHF). sitename: BlueDot Impact date: 2025-05-03 --- The main approach used today to ensure AI systems behave in accordance with human preferences is [Reinfor
What_is_faithful_chain-of-thought_reasoning_and_why_is_it_useful_for_AI_safety_4f1c4c90.md,md,What is faithful chain-of-thought reasoning and why is it useful for AI safety?,Modern Large Language Models (LLMs) are often referred to as “black boxes”.,https://bluedot.org/blog/faithful-chain-of-thought,# What is faithful chain-of-thought reasoning and why is it useful for AI safety? --- title: What is faithful chain-of-thought reasoning and why is it useful for AI safety? author: Sarah url: https://blog.bluedot.org/p/faithful-chain-of-thought hostname: bluedot.org description: Modern Large Language Models (LLMs) are often referred to as “black boxes”. sitename: BlueDot Impact date: 2025-05-21 --- Modern Large Language Models (LLMs) are often referred to as “black boxes”. Although we can observ
What_is_machine_unlearning_and_why_is_it_useful_989a904b.md,md,What is machine unlearning and why is it useful?,"Machine unlearning is the process of removing specific elements from AI models, without re-training them entirely or reducing their capabilities.",https://bluedot.org/blog/what-is-machine-unlearning-and-why-is-it-useful,"# What is machine unlearning and why is it useful? --- title: What is machine unlearning and why is it useful? author: Sarah url: https://blog.bluedot.org/p/what-is-machine-unlearning-and-why-is-it-useful hostname: bluedot.org description: Machine unlearning is the process of removing specific elements from AI models, without re-training them entirely or reducing their capabilities. sitename: BlueDot Impact date: 2025-04-29 --- Machine unlearning is the process of removing specific elements from"
What_is_supervised_fine-tuning_ea12b59d.md,md,What is supervised fine-tuning?,"Supervised fine-tuning (SFT) is one step in the process of aligning AI models with human preferences, by training them on a dataset of examples showing desired behaviour.",https://bluedot.org/blog/what-is-supervised-fine-tuning,"# What is supervised fine-tuning? --- title: What is supervised fine-tuning? author: Sarah url: https://blog.bluedot.org/p/what-is-supervised-fine-tuning hostname: bluedot.org description: Supervised fine-tuning (SFT) is one step in the process of aligning AI models with human preferences, by training them on a dataset of examples showing desired behaviour. sitename: BlueDot Impact date: 2025-05-10 --- Supervised fine-tuning (SFT) is one step in the process of aligning AI models with human prefe"
What_is_the_alignment_problem_c4c79e06.md,md,What is the alignment problem?,My attempt at clarifying a confusing topic,https://aligned.substack.com/p/what-is-alignment,"# What is the alignment problem? --- title: What is the alignment problem? author: Jan Leike url: https://aligned.substack.com/p/what-is-alignment hostname: substack.com description: My attempt at clarifying a confusing topic sitename: Musings on the Alignment Problem date: 2022-03-29 --- # What is the alignment problem? ### My attempt at clarifying a confusing topic On a very high level, building performant AI systems requires two ingredients: **Capability:**The AI system could do the intended "
What_normal_Americans_not_AI_companies_want_for_AI_ce23b483.md,md,What normal Americans — not AI companies — want for AI,Public opinion about AI can be summed up in two words: Slow. Down.,https://www.vox.com/future-perfect/2023/8/18/23836362/ai-slow-down-poll-regulation,"# What normal Americans — not AI companies — want for AI --- title: What normal Americans — not AI companies — want for AI author: Sigal Samuel url: https://www.vox.com/future-perfect/2023/8/18/23836362/ai-slow-down-poll-regulation hostname: vox.com description: Public opinion about AI can be summed up in two words: Slow. Down. sitename: Vox date: 2023-08-18 categories: ['Future Perfect'] tags: ['vox,pagetype:story,approach-explores-solutions-or-ideas-to-solve-problems,emerging-tech,future-perfe"
Who_Is_Open_to_Authoritarian_Governance_within_Western_Democracies_Perspectives_on_Politics_Cambridg_6478fd10.md,md,Who Is Open to Authoritarian Governance within Western Democracies? | Perspectives on Politics | Cambridge Core,Who Is Open to Authoritarian Governance within Western Democracies? - Volume 20 Issue 3,https://www.cambridge.org/core/journals/perspectives-on-politics/article/abs/who-is-open-to-authoritarian-governance-within-western-democracies/0ADCD5FFE5B7E9267E8283C7561FB6BE,# Who Is Open to Authoritarian Governance within Western Democracies? | Perspectives on Politics | Cambridge Core --- title: Who Is Open to Authoritarian Governance within Western Democracies? | Perspectives on Politics | Cambridge Core author: Ariel Malka; Yphtach Lelkes; Bert N Bakker; Eliyahu Spivack url: https://www.cambridge.org/core/journals/perspectives-on-politics/article/abs/who-is-open-to-authoritarian-governance-within-western-democracies/0ADCD5FFE5B7E9267E8283C7561FB6BE hostname: cam
Whole-genome_risk_prediction_of_common_diseases_in_human_preimplantation_embryos_-_Nature_Medicine_085889be.md,md,Whole-genome risk prediction of common diseases in human preimplantation embryos - Nature Medicine,A computational approach combining whole-genome sequencing of parental genomes and genotyping of preimplantation embryos allows accurate prediction of the inherited genomes of embryos and calculation of polygenic risk scores.,https://www.nature.com/articles/s41591-022-01735-0,# Whole-genome risk prediction of common diseases in human preimplantation embryos - Nature Medicine --- title: Whole-genome risk prediction of common diseases in human preimplantation embryos - Nature Medicine author: Kumar; Akash; Im; Kate; Banjevic; Milena; Ng; Pauline C; Tunstall; Tate; Garcia; Geronimo; Galhardo; Luisa; Sun; Jiayi; Schaedel; Oren N; Levy; Brynn; Hongo; Donna; Kijacic; Dusan; Kiehl; Michelle; Tran; Nam D; Klatsky; Peter C; Rabinowitz; Matthew url: https://www.nature.com/arti
Why_AI_alignment_could_be_hard_with_modern_deep_learning_fadf7c15.md,md,Why AI alignment could be hard with modern deep learning,Why would we program AI that wants to harm us? Because we might not know how to do otherwise.,https://www.cold-takes.com/why-ai-alignment-could-be-hard-with-modern-deep-learning,# Why AI alignment could be hard with modern deep learning --- title: Why AI alignment could be hard with modern deep learning author: Ajeya Cotra url: https://www.cold-takes.com/why-ai-alignment-could-be-hard-with-modern-deep-learning/ hostname: cold-takes.com description: Why would we program AI that wants to harm us? Because we might not know how to do otherwise. sitename: Cold Takes date: 2021-09-21 --- This is a guest post by my colleague[Ajeya Cotra]. Holden [previously mentioned](https://
Why_Arms_Control_Is_So_Rare_American_Political_Science_Review_Cambridge_Core_ff5c046a.md,md,Why Arms Control Is So Rare | American Political Science Review | Cambridge Core,Why Arms Control Is So Rare - Volume 114 Issue 2,https://www.cambridge.org/core/journals/american-political-science-review/article/why-arms-control-is-so-rare/BAC79354627F72CDDDB102FE82889B8A,# Why Arms Control Is So Rare | American Political Science Review | Cambridge Core --- title: Why Arms Control Is So Rare | American Political Science Review | Cambridge Core author: ANDREW J COE; JANE VAYNMAN url: https://www.cambridge.org/core/journals/american-political-science-review/article/why-arms-control-is-so-rare/BAC79354627F72CDDDB102FE82889B8A hostname: cambridge.org description: Why Arms Control Is So Rare - Volume 114 Issue 2 sitename: Cambridge Core date: 2020-05-26 --- Why is arm
Why_Does_Ozempic_Cure_All_Diseases_71f051a8.md,md,Why Does Ozempic Cure All Diseases?,...,https://www.astralcodexten.com/p/why-does-ozempic-cure-all-diseases,"# Why Does Ozempic Cure All Diseases? --- title: Why Does Ozempic Cure All Diseases? author: Scott Alexander url: https://www.astralcodexten.com/p/why-does-ozempic-cure-all-diseases hostname: astralcodexten.com description: ... sitename: Astral Codex Ten date: 2024-08-13 --- # Why Does Ozempic Cure All Diseases? ### ... Fine, the title is an exaggeration. But only a small one. GLP-1 receptor agonist medications like Ozempic are already FDA-approved to treat diabetes and obesity. But an increasin"
Why_Im_Leaving_OpenAI_and_What_Im_Doing_Next_42a87e0f.md,md,Why I’m Leaving OpenAI and What I’m Doing Next,"FAQ on my reasons for leaving, my research interests going forward, and ways you can help.",https://milesbrundage.substack.com/p/why-im-leaving-openai-and-what-im,"# Why I’m Leaving OpenAI and What I’m Doing Next --- title: Why I’m Leaving OpenAI and What I’m Doing Next author: Miles Brundage url: https://milesbrundage.substack.com/p/why-im-leaving-openai-and-what-im hostname: substack.com description: FAQ on my reasons for leaving, my research interests going forward, and ways you can help. sitename: Miles’s Substack date: 2024-10-23 --- # Why I’m Leaving OpenAI and What I’m Doing Next ### FAQ on my reasons for leaving, my research interests going forward"
Why_Im_optimistic_about_our_alignment_approach_3063882f.md,md,Why I’m optimistic about our alignment approach,Some arguments in favor and responses to common objections,https://aligned.substack.com/p/alignment-optimism,# Why I’m optimistic about our alignment approach --- title: Why I’m optimistic about our alignment approach author: Jan Leike url: https://aligned.substack.com/p/alignment-optimism hostname: substack.com description: Some arguments in favor and responses to common objections sitename: Musings on the Alignment Problem date: 2022-12-05 --- # Why I’m optimistic about our alignment approach ### Some arguments in favor and responses to common objections [OpenAI’s approach to alignment research](http
Why_Would_AI_Aim_To_Defeat_Humanity_efd7b429.md,md,"Why Would AI ""Aim"" To Defeat Humanity?","Today's AI development methods risk training AIs to be deceptive, manipulative and ambitious. This might not be easy to fix as it comes up.",https://www.cold-takes.com/p/50c1ecc0-befa-491d-8938-17477bd18e5f,"# Why Would AI ""Aim"" To Defeat Humanity? --- title: Why Would AI ""Aim"" To Defeat Humanity? author: Holden Karnofsky url: https://www.cold-takes.com/why-would-ai-aim-to-defeat-humanity/ hostname: cold-takes.com description: Today's AI development methods risk training AIs to be deceptive, manipulative and ambitious. This might not be easy to fix as it comes up. sitename: Cold Takes date: 2022-11-29 tags: ['ImplicationsOfMostImportantCentury'] --- I’ve [argued](https://www.cold-takes.com/ai-could-"
Why_the_Godfather_of_A.I._Fears_What_Hes_Built_0d17111a.md,md,Why the Godfather of A.I. Fears What He’s Built,Geoffrey Hinton has spent a lifetime teaching computers to learn. Now he worries that artificial brains are better than ours.,https://www.newyorker.com/magazine/2023/11/20/geoffrey-hinton-profile-ai,"# Why the Godfather of A.I. Fears What He’s Built --- title: Why the Godfather of A.I. Fears What He’s Built author: Joshua Rothman url: https://www.newyorker.com/magazine/2023/11/20/geoffrey-hinton-profile-ai hostname: newyorker.com description: Geoffrey Hinton has spent a lifetime teaching computers to learn. Now he worries that artificial brains are better than ours. sitename: The New Yorker date: 2023-11-20 categories: ['profiles'] tags: ['a.i.,computer science,neural networks'] --- In your "
WikipediaManual_of_Style_-_Wikipedia_b6776631.md,md,Wikipedia:Manual of Style - Wikipedia,,https://en.wikipedia.org/wiki/Wikipedia:Manual_of_Style,# Wikipedia:Manual of Style - Wikipedia --- title: Wikipedia:Manual of Style - Wikipedia url: https://en.wikipedia.org/wiki/Wikipedia:Manual_of_Style hostname: wikipedia.org sitename: en.wikipedia.org date: 2019-09-25 --- | |---| This **Manual of Style** (**MoS** or **MOS**) is the [style manual](https://en.wikipedia.org/wiki/Style_manual) for all [English Wikipedia](https://en.wikipedia.org/wiki/English_Wikipedia) [articles](https://en.wikipedia.org/wiki/Wikipedia:What_is_an_article%3F). [a] Th
Yoshua_Bengio_How_Rogue_AIs_may_Arise_ddf1395b.md,md,Yoshua Bengio | How Rogue AIs may Arise,"The rise of powerful AI dialogue systems in recent months has precipitated debates about AI risks of all kinds, which hopefully will yield an acceleration of governance and regulatory frameworks.",https://yoshuabengio.org/2023/05/22/how-rogue-ais-may-arise,"# Yoshua Bengio | How Rogue AIs may Arise --- title: Yoshua Bengio | How Rogue AIs may Arise author: Yoshua Bengio url: https://yoshuabengio.org/en/blog/how-rogue-ais-may-arise hostname: yoshuabengio.org description: The rise of powerful AI dialogue systems in recent months has precipitated debates about AI risks of all kinds, which hopefully will yield an acceleration of governance and regulatory frameworks. sitename: Yoshua Bengio date: 2023-05-22 --- The rise of powerful AI dialogue systems i"
arxiv_1207.4708_fa33d71d.pdf,pdf,arxiv:1207.4708,,https://arxiv.org/abs/1207.4708,"Journal of Artificial Intelligence Research 47 (2013) 253–279 Submitted 02/13; published 06/13 The Arcade Learning Environment: An Evaluation Platform for General Agents Marc G. Bellemare mg17@cs.ualberta.ca University of Alberta, Edmonton, Alberta, Canada Yavar Naddaf yavar@empiricalresults.ca Empirical Results Inc., Vancouver, British Columbia, Canada arXiv:1207.4708v2 [cs.AI] 21 Jun 2013 Joel Veness veness@cs.ualberta.ca Michael Bowling bowling@cs.ualberta.ca University of Alberta, Edmonton, Alberta, Canada Abstract In this article we introduce the Arcade Learning Environment (ALE): both a chal- lenge problem and a platform and methodology for evaluating the development of general, domain-independent AI technology. ALE provides an interface to hundreds of Atari 2600 game environments, e"
arxiv_1306.5709_20499d5f.pdf,pdf,arxiv:1306.5709,,https://arxiv.org/abs/1306.5709,"Physical Principles for Scalable Neural Recording Adam H. Marblestone,1,2 Bradley M. Zamft,3 Yael G. Maguire,3,4 Mikhail G. Shapiro,5 Thaddeus R. Cybulski,6 Joshua I. Glaser,6 Ã Ã Dario Amodei,7 P. Benjamin Stranges,3 Reza Kalhor,3 David A. Dalrymple,1,8,9 Dongjin Seo, 10 Elad Alon,10 Michel M. Maharbiz,10 Jose M. Carmena,10,11 Jan M. Rabaey,10 Edward S. Boyden,Â9,12 George M. Church,Â1,2,3 and Konrad P. Kording Â13,14 Ã Joint first authors Â Joint last authors 1 Biophysics Program, Harvard Univ., Boston, MA 02115, USA 2 Wyss Institute for Biologically Inspired Engineering at Harvard Univ., Boston, MA 02115, USA 3 Dept. of Genetics, Harvard Medical School, Boston, MA 02115, USA 4 Plum Labs LLC, Cambridge, MA 02142, USA 5 Division of Chemistry and Chemical Engineering, California Institute "
arxiv_1409.0575_06aa950e.pdf,pdf,arxiv:1409.0575,,https://arxiv.org/abs/1409.0575,"Noname manuscript No. (will be inserted by the editor) ImageNet Large Scale Visual Recognition Challenge Olga Russakovsky* · Jia Deng* · Hao Su · Jonathan Krause · Sanjeev Satheesh · Sean Ma · Zhiheng Huang · Andrej Karpathy · Aditya Khosla · Michael Bernstein · Alexander C. Berg · Li Fei-Fei arXiv:1409.0575v3 [cs.CV] 30 Jan 2015 Received: date / Accepted: date Abstract The ImageNet Large Scale Visual Recogni- lenges of collecting large-scale ground truth annotation, tion Challenge is a benchmark in object category classi- highlight key breakthroughs in categorical object recog- fication and detection on hundreds of object categories nition, provide a detailed analysis of the current state and millions of images. The challenge has been run an- of the field of large-scale image classificati"
arxiv_1511.06732_91752f74.pdf,pdf,arxiv:1511.06732,,https://arxiv.org/abs/1511.06732,"Published as a conference paper at ICLR 2016 S EQUENCE L EVEL T RAINING WITH R ECURRENT N EURAL N ETWORKS Marc’Aurelio Ranzato, Sumit Chopra, Michael Auli, Wojciech Zaremba Facebook AI Research {ranzato, spchopra, michealauli, wojciech}@fb.com A BSTRACT arXiv:1511.06732v7 [cs.LG] 6 May 2016 Many natural language processing applications use language models to generate text. These models are typically trained to predict the next word in a sequence, given the previous words and some context such as an image. However, at test time the model is expected to generate the entire sequence from scratch. This discrepancy makes generation brittle, as errors may accumulate along the way. We address this issue by proposing a novel sequence level training algorithm that directly optimizes the metric used"
arxiv_1601.04468_51b794ae.pdf,pdf,arxiv:1601.04468,,https://arxiv.org/abs/1601.04468,"Bandit Structured Prediction for Learning from Partial Feedback in Statistical Machine Translation arXiv:1601.04468v1 [cs.CL] 18 Jan 2016 Artem Sokolov sokolov@cl.uni-heidelberg.de Stefan Riezler∗ riezler@cl.uni-heidelberg.de Computational Linguistics and IWR∗ Heidelberg University, 69120 Heidelberg, Germany Tanguy Urvoy tanguy.urvoy@orange.com Orange Labs, 2 Avenue Pierre Marzin, 22307 Lannion, France Abstract We present an approach to structured prediction from bandit feedback, called Bandit Structured Prediction, where only the value of a task loss function at a single predicted point, instead of a correct structure, is observed in learning. We present an application to discriminative rerank- ing in Statistical Machine Translation (SMT) where the learning algorithm only has access to a "
arxiv_1607.07086_9200daa4.pdf,pdf,arxiv:1607.07086,,https://arxiv.org/abs/1607.07086,"Published as a conference paper at ICLR 2017 A N ACTOR -C RITIC A LGORITHM FOR S EQUENCE P REDICTION Dzmitry Bahdanau Philemon Brakel Ryan Lowe Joelle Pineau∗ Kelvin Xu Anirudh Goyal McGill University Université de Montréal Aaron Courville† Yoshua Bengio∗ Université de Montréal Université de Montréal arXiv:1607.07086v3 [cs.LG] 3 Mar 2017 A BSTRACT We present an approach to training neural networks to generate sequences using actor-critic methods from reinforcement learning (RL). Current log-likelihood training methods are limited by the discrepancy between their training and testing modes, as models must generate tokens conditioned on their previous guesses rather than the ground-truth tokens. We address this problem by introducing a critic network that is trained to predict the valu"
arxiv_1612.03651_af35910d.pdf,pdf,arxiv:1612.03651,,https://arxiv.org/abs/1612.03651,"Under review as a conference paper at ICLR 2017 FAST T EXT. ZIP : C OMPRESSING TEXT CLASSIFICATION MODELS Armand Joulin, Edouard Grave, Piotr Bojanowski, Matthijs Douze, Hervé Jégou & Tomas Mikolov Facebook AI Research {ajoulin,egrave,bojanowski,matthijs,rvj,tmikolov}@fb.com A BSTRACT arXiv:1612.03651v1 [cs.CL] 12 Dec 2016 We consider the problem of producing compact architectures for text classifica- tion, such that the full model fits in a limited amount of memory. After considering different solutions inspired by the hashing literature, we propose a method built upon product quantization to store word embeddings. While the original tech- nique leads to a loss in accuracy, we adapt this method to circumvent quantization artefacts. Our experiments carried out on several benchmarks show "
arxiv_1705.08439_d6456a25.pdf,pdf,arxiv:1705.08439,,https://arxiv.org/pdf/1705.08439.pdf,"Thinking Fast and Slow with Deep Learning and Tree Search Thomas Anthony1, , Zheng Tian1 , and David Barber1,2 1 University College London 2 Alan Turing Institute arXiv:1705.08439v4 [cs.AI] 3 Dec 2017 thomas.anthony.14@ucl.ac.uk Abstract Sequential decision making problems, such as structured prediction, robotic control, and game playing, require a combination of planning policies and generalisation of those plans. In this paper, we present Expert Iteration (E X I T), a novel reinforcement learning algorithm which decomposes the problem into separate planning and generalisation tasks. Planning new policies is performed by tree search, while a deep neural network generalises those plans. Subsequently, tree search is improved by using the neural network policy to guide search, increasing the"
arxiv_1705.08807_e98d2a63.pdf,pdf,arxiv:1705.08807,,https://arxiv.org/pdf/1705.08807.pdf,"When Will AI Exceed Human Performance? Evidence from AI Experts Katja Grace1,2 , John Salvatier2 , Allan Dafoe1,3 , Baobao Zhang3 , and Owain Evans1 1 Future of Humanity Institute, Oxford University 2 AI Impacts 3 Department of Political Science, Yale University Abstract arXiv:1705.08807v3 [cs.AI] 3 May 2018 Advances in artificial intelligence (AI) will transform modern life by reshaping transportation, health, science, finance, and the military [1, 2, 3]. To adapt public policy, we need to better anticipate these advances [4, 5]. Here we report the results from a large survey of machine learning researchers on their beliefs about progress in AI. Researchers predict AI will outper- form humans in many activities in the next ten years, such as translating languages (by 2024), writing high-s"
arxiv_1707.06209_cb1d4272.pdf,pdf,arxiv:1707.06209,,https://arxiv.org/abs/1707.06209,"Crowdsourcing Multiple Choice Science Questions Johannes Welbl∗ Nelson F. Liu∗ Computer Science Department Paul G. Allen School of University College London Computer Science & Engineering j.welbl@cs.ucl.ac.uk University of Washington nfliu@cs.washington.edu Matt Gardner Allen Institute for Artificial Intelligence mattg@allenai.org Abstract 2016; Dhingra et al., 2016; Sordoni et al., 2016; Seo et al., 2016). These recent datasets cover We present a novel method for obtain- broad and general domains, but progress on these ing high-quality, domain-targeted multi- datasets has not translated into similar improve- arXiv:1707.06209v1 [cs.HC] 19 Jul 2017 ple choice questions from crowd workers. ments in more targeted domains, such as science Generating these questions can be difficult exam QA. wi"
arxiv_1707.07402_1e6edf40.pdf,pdf,arxiv:1707.07402,,https://arxiv.org/abs/1707.07402,"Reinforcement Learning for Bandit Neural Machine Translation with Simulated Human Feedback Khanh Nguyen ♦ and Hal Daumé III ♠♦♥ and Jordan Boyd-Graber ♠♣♦ University of Maryland: Computer Science , Language Science♠ , iSchool♣ , UMIACS♦ Microsoft Research, New York♥ {kxnguyen,hal,jbg}@umiacs.umd.edu Abstract A common motivation for this problem setting is cost. In the case of translation, bilingual “ex- Machine translation is a natural candidate perts” can read a source sentence and a possible arXiv:1707.07402v4 [cs.CL] 11 Nov 2017 problem for reinforcement learning from translation, and can much more quickly provide human feedback: users provide quick, a rating of that translation than they can produce dirty ratings on candidate translations to a full translation on their own. Furthermor"
